# COSI2 B0 scan
# time 2024-05-24 16:38:32.224152
# MAGNET CENTER IN LAB: x 245.100 mm, y 127.000 mm, z 270.300 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240524/slow_ball_90mm
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT]
259.310,74.890,312.930,-47.5310,-0.8330,-1.2760,47.5580
249.840,74.890,312.930,-47.5240,-0.8320,-1.2770,47.5480
240.360,74.890,312.930,-47.5200,-0.8300,-1.2680,47.5410
230.890,74.890,312.930,-47.5190,-0.8270,-1.2610,47.5420
221.420,74.890,312.930,-47.5120,-0.8200,-1.2530,47.5350
211.940,74.890,312.930,-47.5170,-0.8210,-1.2570,47.5410
211.940,65.420,312.930,-47.5130,-0.8050,-1.2500,47.5390
221.420,65.420,312.930,-47.5120,-0.8100,-1.2410,47.5340
230.890,65.420,312.930,-47.5120,-0.8170,-1.2510,47.5360
240.360,65.420,312.930,-47.5040,-0.8200,-1.2560,47.5280
249.840,65.420,312.930,-47.5060,-0.8300,-1.2560,47.5280
259.310,65.420,312.930,-47.5090,-0.8350,-1.2650,47.5320
268.780,65.420,312.930,-47.5140,-0.8380,-1.2750,47.5350
278.260,65.420,312.930,-47.5200,-0.8380,-1.2790,47.5440
268.780,55.950,322.410,-47.5260,-0.8450,-1.2860,47.5500
259.310,55.950,322.410,-47.5180,-0.8520,-1.2940,47.5440
249.840,55.950,322.410,-47.5090,-0.8580,-1.2940,47.5350
240.360,55.950,322.410,-47.5010,-0.8500,-1.2840,47.5260
211.940,65.420,322.410,-47.4990,-0.8460,-1.2710,47.5220
221.420,65.420,322.410,-47.4930,-0.8340,-1.2630,47.5170
230.890,65.420,322.410,-47.5030,-0.8180,-1.2560,47.5280
240.360,65.420,322.410,-47.5010,-0.8200,-1.2630,47.5250
249.840,65.420,322.410,-47.5030,-0.8280,-1.2680,47.5240
259.310,65.420,322.410,-47.5040,-0.8410,-1.2810,47.5260
268.780,65.420,322.410,-47.5100,-0.8430,-1.2750,47.5360
278.260,65.420,322.410,-47.5160,-0.8510,-1.2880,47.5410
297.210,74.890,322.410,-47.5290,-0.8480,-1.3000,47.5510
287.730,74.890,322.410,-47.5500,-0.8440,-1.3150,47.5690
278.260,74.890,322.410,-47.5710,-0.8280,-1.3170,47.5950
268.780,74.890,322.410,-47.5490,-0.8350,-1.3060,47.5790
259.310,74.890,322.410,-47.5360,-0.8400,-1.3000,47.5620
249.840,74.890,322.410,-47.5230,-0.8410,-1.2890,47.5460
240.360,74.890,322.410,-47.5170,-0.8410,-1.2840,47.5410
230.890,74.890,322.410,-47.5170,-0.8320,-1.2750,47.5420
221.420,74.890,322.410,-47.5100,-0.8280,-1.2630,47.5370
211.940,74.890,322.410,-47.5060,-0.8230,-1.2670,47.5300
192.990,84.370,322.410,-47.5080,-0.8090,-1.2580,47.5280
202.470,84.370,322.410,-47.5170,-0.8030,-1.2560,47.5400
211.940,84.370,322.410,-47.5280,-0.7900,-1.2600,47.5510
221.420,84.370,322.410,-47.5200,-0.8010,-1.2570,47.5430
230.890,84.370,322.410,-47.5160,-0.8090,-1.2600,47.5400
240.360,84.370,322.410,-47.5110,-0.8190,-1.2710,47.5360
249.840,84.370,322.410,-47.5160,-0.8170,-1.2690,47.5430
259.310,84.370,322.410,-47.5220,-0.8260,-1.2840,47.5460
268.780,84.370,322.410,-47.5290,-0.8280,-1.2830,47.5540
278.260,84.370,322.410,-47.5340,-0.8290,-1.2880,47.5570
287.730,84.370,322.410,-47.5440,-0.8280,-1.2920,47.5690
297.210,84.370,322.410,-47.5590,-0.8250,-1.2960,47.5840
316.150,93.840,322.410,-47.5720,-0.8210,-1.3010,47.5960
306.680,93.840,322.410,-47.5920,-0.8080,-1.3030,47.6160
297.210,93.840,322.410,-47.6120,-0.7990,-1.2900,47.6380
287.730,93.840,322.410,-47.5900,-0.8070,-1.2920,47.6140
278.260,93.840,322.410,-47.5690,-0.8090,-1.2840,47.5990
268.780,93.840,322.410,-47.5590,-0.8190,-1.2870,47.5850
259.310,93.840,322.410,-47.5430,-0.8180,-1.2840,47.5690
249.840,93.840,322.410,-47.5380,-0.8210,-1.2800,47.5620
240.360,93.840,322.410,-47.5240,-0.8230,-1.2760,47.5510
230.890,93.840,322.410,-47.5230,-0.8170,-1.2730,47.5470
221.420,93.840,322.410,-47.5200,-0.8160,-1.2710,47.5450
211.940,93.840,322.410,-47.5170,-0.8050,-1.2670,47.5390
202.470,93.840,322.410,-47.5130,-0.7980,-1.2650,47.5380
192.990,93.840,322.410,-47.5240,-0.7950,-1.2570,47.5470
183.520,103.320,322.410,-47.5270,-0.7850,-1.2620,47.5470
192.990,103.320,322.410,-47.5380,-0.7740,-1.2560,47.5610
202.470,103.320,322.410,-47.5370,-0.7710,-1.2660,47.5590
211.940,103.320,322.410,-47.5210,-0.7850,-1.2700,47.5450
221.420,103.320,322.410,-47.5220,-0.7860,-1.2630,47.5460
230.890,103.320,322.410,-47.5210,-0.7980,-1.2700,47.5420
240.360,103.320,322.410,-47.5240,-0.8030,-1.2720,47.5430
249.840,103.320,322.410,-47.5210,-0.8090,-1.2720,47.5450
259.310,103.320,322.410,-47.5300,-0.8140,-1.2730,47.5540
268.780,103.320,322.410,-47.5330,-0.8150,-1.2740,47.5550
278.260,103.320,322.410,-47.5440,-0.8150,-1.2720,47.5640
287.730,103.320,322.410,-47.5550,-0.8160,-1.2780,47.5760
297.210,103.320,322.410,-47.5650,-0.8060,-1.2760,47.5890
306.680,103.320,322.410,-47.5870,-0.8050,-1.2800,47.6070
325.630,112.790,322.410,-47.5970,-0.8040,-1.2820,47.6200
316.150,112.790,322.410,-47.6140,-0.7970,-1.2730,47.6370
306.680,112.790,322.410,-47.6260,-0.7950,-1.2690,47.6510
297.210,112.790,322.410,-47.6080,-0.7970,-1.2680,47.6320
287.730,112.790,322.410,-47.5900,-0.8010,-1.2630,47.6150
278.260,112.790,322.410,-47.5800,-0.7950,-1.2630,47.6030
268.780,112.790,322.410,-47.5610,-0.8050,-1.2620,47.5890
259.310,112.790,322.410,-47.5540,-0.8030,-1.2630,47.5790
249.840,112.790,322.410,-47.5420,-0.8020,-1.2680,47.5670
240.360,112.790,322.410,-47.5340,-0.8040,-1.2620,47.5590
230.890,112.790,322.410,-47.5270,-0.8030,-1.2620,47.5540
221.420,112.790,322.410,-47.5260,-0.8010,-1.2620,47.5490
211.940,112.790,322.410,-47.5200,-0.7910,-1.2630,47.5440
202.470,112.790,322.410,-47.5230,-0.7850,-1.2590,47.5460
192.990,112.790,322.410,-47.5230,-0.7810,-1.2610,47.5460
183.520,112.790,322.410,-47.5310,-0.7670,-1.2670,47.5550
174.050,122.260,322.410,-47.5370,-0.7620,-1.2690,47.5590
183.520,122.260,322.410,-47.5440,-0.7480,-1.2680,47.5670
192.990,122.260,322.410,-47.5440,-0.7420,-1.2670,47.5690
202.470,122.260,322.410,-47.5360,-0.7570,-1.2640,47.5590
211.940,122.260,322.410,-47.5270,-0.7660,-1.2650,47.5500
221.420,122.260,322.410,-47.5230,-0.7720,-1.2650,47.5450
230.890,122.260,322.410,-47.5190,-0.7800,-1.2550,47.5440
240.360,122.260,322.410,-47.5210,-0.7910,-1.2610,47.5440
249.840,122.260,322.410,-47.5250,-0.7910,-1.2550,47.5480
259.310,122.260,322.410,-47.5290,-0.7930,-1.2620,47.5560
268.780,122.260,322.410,-47.5370,-0.7980,-1.2620,47.5620
278.260,122.260,322.410,-47.5450,-0.7980,-1.2500,47.5690
287.730,122.260,322.410,-47.5540,-0.7950,-1.2530,47.5780
297.210,122.260,322.410,-47.5760,-0.7930,-1.2540,47.5970
306.680,122.260,322.410,-47.5830,-0.7950,-1.2510,47.6080
316.150,122.260,322.410,-47.5930,-0.7920,-1.2540,47.6150
325.630,131.740,322.410,-47.6160,-0.7910,-1.2590,47.6390
316.150,131.740,322.410,-47.6310,-0.7890,-1.2460,47.6470
306.680,131.740,322.410,-47.6260,-0.7860,-1.2400,47.6530
297.210,131.740,322.410,-47.6120,-0.7860,-1.2350,47.6370
287.730,131.740,322.410,-47.5990,-0.7860,-1.2410,47.6220
278.260,131.740,322.410,-47.5820,-0.7870,-1.2410,47.6050
268.780,131.740,322.410,-47.5690,-0.7830,-1.2370,47.5920
259.310,131.740,322.410,-47.5540,-0.7850,-1.2380,47.5810
249.840,131.740,322.410,-47.5460,-0.7870,-1.2450,47.5690
240.360,131.740,322.410,-47.5360,-0.7910,-1.2470,47.5600
230.890,131.740,322.410,-47.5290,-0.7900,-1.2490,47.5540
221.420,131.740,322.410,-47.5230,-0.7860,-1.2520,47.5460
211.940,131.740,322.410,-47.5220,-0.7720,-1.2490,47.5500
202.470,131.740,322.410,-47.5260,-0.7680,-1.2530,47.5490
192.990,131.740,322.410,-47.5200,-0.7640,-1.2610,47.5470
183.520,131.740,322.410,-47.5270,-0.7510,-1.2620,47.5510
174.050,141.210,322.410,-47.5330,-0.7440,-1.2690,47.5510
183.520,141.210,322.410,-47.5430,-0.7320,-1.2650,47.5640
192.990,141.210,322.410,-47.5440,-0.7280,-1.2680,47.5670
202.470,141.210,322.410,-47.5320,-0.7400,-1.2590,47.5520
211.940,141.210,322.410,-47.5210,-0.7530,-1.2560,47.5440
221.420,141.210,322.410,-47.5180,-0.7570,-1.2530,47.5400
230.890,141.210,322.410,-47.5160,-0.7700,-1.2500,47.5390
240.360,141.210,322.410,-47.5180,-0.7680,-1.2420,47.5400
249.840,141.210,322.410,-47.5240,-0.7800,-1.2380,47.5430
259.310,141.210,322.410,-47.5250,-0.7850,-1.2370,47.5480
268.780,141.210,322.410,-47.5390,-0.7870,-1.2310,47.5620
278.260,141.210,322.410,-47.5460,-0.7880,-1.2260,47.5690
287.730,141.210,322.410,-47.5570,-0.7800,-1.2290,47.5740
297.210,141.210,322.410,-47.5640,-0.7790,-1.2230,47.5870
306.680,141.210,322.410,-47.5850,-0.7880,-1.2200,47.6050
316.150,141.210,322.410,-47.5970,-0.7850,-1.2160,47.6190
316.150,150.680,322.410,-47.6180,-0.7810,-1.2180,47.6410
306.680,150.680,322.410,-47.6190,-0.7800,-1.2000,47.6400
297.210,150.680,322.410,-47.6140,-0.7780,-1.1950,47.6360
287.730,150.680,322.410,-47.5950,-0.7770,-1.1950,47.6130
278.260,150.680,322.410,-47.5760,-0.7770,-1.2000,47.5990
268.780,150.680,322.410,-47.5610,-0.7750,-1.2010,47.5850
259.310,150.680,322.410,-47.5520,-0.7760,-1.2030,47.5720
249.840,150.680,322.410,-47.5350,-0.7790,-1.2120,47.5610
240.360,150.680,322.410,-47.5270,-0.7810,-1.2200,47.5490
230.890,150.680,322.410,-47.5190,-0.7730,-1.2220,47.5410
221.420,150.680,322.410,-47.5190,-0.7720,-1.2280,47.5440
211.940,150.680,322.410,-47.5170,-0.7660,-1.2340,47.5400
202.470,150.680,322.410,-47.5080,-0.7570,-1.2460,47.5330
192.990,150.680,322.410,-47.5150,-0.7490,-1.2530,47.5370
183.520,160.160,322.410,-47.5210,-0.7410,-1.2540,47.5440
192.990,160.160,322.410,-47.5240,-0.7310,-1.2580,47.5470
202.470,160.160,322.410,-47.5250,-0.7290,-1.2470,47.5490
211.940,160.160,322.410,-47.5130,-0.7380,-1.2470,47.5350
221.420,160.160,322.410,-47.5080,-0.7450,-1.2370,47.5280
230.890,160.160,322.410,-47.5050,-0.7580,-1.2280,47.5280
240.360,160.160,322.410,-47.5050,-0.7630,-1.2270,47.5290
249.840,160.160,322.410,-47.5100,-0.7670,-1.2170,47.5320
259.310,160.160,322.410,-47.5170,-0.7680,-1.2100,47.5400
268.780,160.160,322.410,-47.5240,-0.7730,-1.2020,47.5410
278.260,160.160,322.410,-47.5370,-0.7750,-1.1880,47.5590
287.730,160.160,322.410,-47.5520,-0.7710,-1.1790,47.5700
297.210,160.160,322.410,-47.5580,-0.7720,-1.1790,47.5790
306.680,160.160,322.410,-47.5780,-0.7770,-1.1680,47.5950
306.680,169.630,322.410,-47.5920,-0.7770,-1.1680,47.6080
297.210,169.630,322.410,-47.6030,-0.7760,-1.1440,47.6250
287.730,169.630,322.410,-47.5890,-0.7680,-1.1390,47.6130
278.260,169.630,322.410,-47.5650,-0.7730,-1.1460,47.5850
268.780,169.630,322.410,-47.5510,-0.7740,-1.1570,47.5730
259.310,169.630,322.410,-47.5380,-0.7740,-1.1660,47.5570
249.840,169.630,322.410,-47.5260,-0.7750,-1.1800,47.5470
240.360,169.630,322.410,-47.5070,-0.7660,-1.1880,47.5280
230.890,169.630,322.410,-47.5090,-0.7700,-1.1990,47.5280
221.420,169.630,322.410,-47.5000,-0.7630,-1.2120,47.5210
211.940,169.630,322.410,-47.5000,-0.7620,-1.2160,47.5210
202.470,169.630,322.410,-47.5000,-0.7500,-1.2280,47.5230
202.470,179.110,322.410,-47.5030,-0.7470,-1.2350,47.5250
211.940,179.110,322.410,-47.4980,-0.7370,-1.2380,47.5190
221.420,179.110,322.410,-47.5010,-0.7400,-1.2220,47.5200
230.890,179.110,322.410,-47.4910,-0.7500,-1.2110,47.5160
240.360,179.110,322.410,-47.4880,-0.7550,-1.2080,47.5090
249.840,179.110,322.410,-47.4990,-0.7620,-1.1890,47.5150
259.310,179.110,322.410,-47.4980,-0.7630,-1.1850,47.5190
268.780,179.110,322.410,-47.5150,-0.7740,-1.1680,47.5320
278.260,179.110,322.410,-47.5110,-0.7740,-1.1510,47.5300
287.730,179.110,322.410,-47.5280,-0.7740,-1.1380,47.5460
287.730,188.580,322.410,-47.5430,-0.7720,-1.1210,47.5630
278.260,188.580,322.410,-47.5390,-0.7780,-1.1080,47.5640
268.780,188.580,322.410,-47.5200,-0.7780,-1.1000,47.5420
259.310,188.580,322.410,-47.5130,-0.7790,-1.1180,47.5320
249.840,188.580,322.410,-47.5000,-0.7790,-1.1340,47.5200
240.360,188.580,322.410,-47.4880,-0.7740,-1.1490,47.5090
230.890,188.580,322.410,-47.4820,-0.7680,-1.1670,47.5050
221.420,188.580,322.410,-47.4790,-0.7630,-1.1790,47.4990
230.890,198.050,322.410,-47.4780,-0.7550,-1.1970,47.4990
240.360,198.050,322.410,-47.4750,-0.7560,-1.1890,47.4980
249.840,198.050,322.410,-47.4650,-0.7670,-1.1740,47.4860
259.310,198.050,322.410,-47.4660,-0.7750,-1.1490,47.4860
230.890,198.050,331.880,-47.4760,-0.7830,-1.1310,47.4960
240.360,198.050,331.880,-47.4720,-0.7790,-1.1350,47.4960
249.840,198.050,331.880,-47.4610,-0.7550,-1.1720,47.4810
259.310,198.050,331.880,-47.4620,-0.7600,-1.1630,47.4840
287.730,188.580,331.880,-47.4710,-0.7670,-1.1420,47.4900
278.260,188.580,331.880,-47.4820,-0.7730,-1.1180,47.5000
268.780,188.580,331.880,-47.5300,-0.7660,-1.0870,47.5430
259.310,188.580,331.880,-47.5210,-0.7740,-1.0990,47.5420
249.840,188.580,331.880,-47.5100,-0.7670,-1.1210,47.5290
240.360,188.580,331.880,-47.4960,-0.7670,-1.1380,47.5190
230.890,188.580,331.880,-47.4890,-0.7650,-1.1560,47.5100
221.420,188.580,331.880,-47.4780,-0.7620,-1.1720,47.4990
202.470,179.110,331.880,-47.4740,-0.7480,-1.1920,47.4910
211.940,179.110,331.880,-47.4780,-0.7360,-1.2090,47.4980
221.420,179.110,331.880,-47.4900,-0.7280,-1.2320,47.5110
230.890,179.110,331.880,-47.4920,-0.7390,-1.2240,47.5100
240.360,179.110,331.880,-47.4810,-0.7480,-1.2120,47.5030
249.840,179.110,331.880,-47.4930,-0.7620,-1.1850,47.5100
259.310,179.110,331.880,-47.4950,-0.7610,-1.1820,47.5160
268.780,179.110,331.880,-47.5120,-0.7660,-1.1650,47.5320
278.260,179.110,331.880,-47.5210,-0.7630,-1.1490,47.5360
287.730,179.110,331.880,-47.5350,-0.7620,-1.1380,47.5520
306.680,169.630,331.880,-47.5480,-0.7610,-1.1270,47.5690
297.210,169.630,331.880,-47.5760,-0.7570,-1.1220,47.5930
287.730,169.630,331.880,-47.6080,-0.7600,-1.1390,47.6280
278.260,169.630,331.880,-47.5820,-0.7650,-1.1450,47.6020
268.780,169.630,331.880,-47.5610,-0.7630,-1.1560,47.5820
259.310,169.630,331.880,-47.5350,-0.7590,-1.1670,47.5590
249.840,169.630,331.880,-47.5290,-0.7660,-1.1830,47.5490
240.360,169.630,331.880,-47.5140,-0.7640,-1.1920,47.5350
230.890,169.630,331.880,-47.5100,-0.7580,-1.2040,47.5320
221.420,169.630,331.880,-47.5010,-0.7570,-1.2110,47.5220
211.940,169.630,331.880,-47.4970,-0.7470,-1.2220,47.5180
202.470,169.630,331.880,-47.4970,-0.7430,-1.2290,47.5190
192.990,160.160,331.880,-47.4970,-0.7340,-1.2410,47.5180
202.470,160.160,331.880,-47.5050,-0.7310,-1.2470,47.5280
211.940,160.160,331.880,-47.5030,-0.7270,-1.2520,47.5300
221.420,160.160,331.880,-47.5030,-0.7370,-1.2490,47.5260
230.890,160.160,331.880,-47.5010,-0.7580,-1.2380,47.5260
240.360,160.160,331.880,-47.5070,-0.7610,-1.2340,47.5270
249.840,160.160,331.880,-47.5150,-0.7620,-1.2260,47.5340
259.310,160.160,331.880,-47.5190,-0.7620,-1.2140,47.5400
268.780,160.160,331.880,-47.5260,-0.7670,-1.2060,47.5480
278.260,160.160,331.880,-47.5400,-0.7700,-1.1950,47.5610
287.730,160.160,331.880,-47.5510,-0.7690,-1.1910,47.5700
297.210,160.160,331.880,-47.5630,-0.7590,-1.1830,47.5840
316.150,150.680,331.880,-47.5860,-0.7690,-1.1770,47.6050
306.680,150.680,331.880,-47.6060,-0.7670,-1.1770,47.6260
297.210,150.680,331.880,-47.6220,-0.7640,-1.1970,47.6430
287.730,150.680,331.880,-47.5990,-0.7670,-1.1980,47.6230
278.260,150.680,331.880,-47.5830,-0.7710,-1.2020,47.6050
268.780,150.680,331.880,-47.5720,-0.7740,-1.2040,47.5940
259.310,150.680,331.880,-47.5570,-0.7760,-1.2100,47.5790
249.840,150.680,331.880,-47.5430,-0.7700,-1.2160,47.5640
240.360,150.680,331.880,-47.5290,-0.7720,-1.2260,47.5510
230.890,150.680,331.880,-47.5180,-0.7680,-1.2290,47.5420
221.420,150.680,331.880,-47.5170,-0.7640,-1.2360,47.5380
211.940,150.680,331.880,-47.5130,-0.7620,-1.2420,47.5350
202.470,150.680,331.880,-47.5140,-0.7510,-1.2470,47.5350
192.990,150.680,331.880,-47.5110,-0.7420,-1.2530,47.5330
183.520,141.210,331.880,-47.5120,-0.7340,-1.2630,47.5320
192.990,141.210,331.880,-47.5240,-0.7250,-1.2640,47.5470
202.470,141.210,331.880,-47.5190,-0.7270,-1.2760,47.5470
211.940,141.210,331.880,-47.5170,-0.7430,-1.2690,47.5400
221.420,141.210,331.880,-47.5140,-0.7510,-1.2650,47.5390
230.890,141.210,331.880,-47.5150,-0.7650,-1.2540,47.5380
240.360,141.210,331.880,-47.5160,-0.7640,-1.2520,47.5370
249.840,141.210,331.880,-47.5230,-0.7730,-1.2490,47.5440
259.310,141.210,331.880,-47.5320,-0.7770,-1.2450,47.5560
268.780,141.210,331.880,-47.5410,-0.7840,-1.2390,47.5640
278.260,141.210,331.880,-47.5470,-0.7780,-1.2330,47.5680
287.730,141.210,331.880,-47.5580,-0.7780,-1.2360,47.5840
297.210,141.210,331.880,-47.5750,-0.7800,-1.2310,47.5960
306.680,141.210,331.880,-47.5930,-0.7720,-1.2310,47.6120
316.150,131.740,331.880,-47.6080,-0.7740,-1.2250,47.6280
306.680,131.740,331.880,-47.6200,-0.7770,-1.2330,47.6380
297.210,131.740,331.880,-47.6140,-0.7790,-1.2440,47.6410
287.730,131.740,331.880,-47.6030,-0.7820,-1.2470,47.6250
278.260,131.740,331.880,-47.5820,-0.7790,-1.2420,47.6090
268.780,131.740,331.880,-47.5700,-0.7860,-1.2410,47.5910
259.310,131.740,331.880,-47.5580,-0.7860,-1.2440,47.5800
249.840,131.740,331.880,-47.5460,-0.7840,-1.2490,47.5690
240.360,131.740,331.880,-47.5320,-0.7790,-1.2510,47.5560
230.890,131.740,331.880,-47.5280,-0.7850,-1.2540,47.5570
221.420,131.740,331.880,-47.5240,-0.7810,-1.2620,47.5470
211.940,131.740,331.880,-47.5230,-0.7730,-1.2570,47.5460
202.470,131.740,331.880,-47.5150,-0.7670,-1.2610,47.5350
192.990,131.740,331.880,-47.5100,-0.7590,-1.2670,47.5380
183.520,122.260,331.880,-47.5170,-0.7470,-1.2680,47.5390
192.990,122.260,331.880,-47.5270,-0.7430,-1.2780,47.5460
202.470,122.260,331.880,-47.5220,-0.7430,-1.2790,47.5480
211.940,122.260,331.880,-47.5230,-0.7660,-1.2700,47.5440
221.420,122.260,331.880,-47.5190,-0.7730,-1.2770,47.5410
230.890,122.260,331.880,-47.5200,-0.7830,-1.2740,47.5430
240.360,122.260,331.880,-47.5210,-0.7830,-1.2710,47.5460
249.840,122.260,331.880,-47.5180,-0.7900,-1.2650,47.5430
259.310,122.260,331.880,-47.5340,-0.7910,-1.2670,47.5540
268.780,122.260,331.880,-47.5340,-0.7990,-1.2680,47.5570
278.260,122.260,331.880,-47.5460,-0.7950,-1.2650,47.5750
287.730,122.260,331.880,-47.5600,-0.7940,-1.2600,47.5840
297.210,122.260,331.880,-47.5750,-0.7970,-1.2640,47.5990
306.680,122.260,331.880,-47.5890,-0.7940,-1.2640,47.6130
306.680,112.790,331.880,-47.6070,-0.7930,-1.2640,47.6300
297.210,112.790,331.880,-47.6120,-0.7950,-1.2740,47.6360
287.730,112.790,331.880,-47.5920,-0.7980,-1.2780,47.6180
278.260,112.790,331.880,-47.5820,-0.8060,-1.2750,47.6110
268.780,112.790,331.880,-47.5680,-0.8080,-1.2700,47.5920
259.310,112.790,331.880,-47.5610,-0.8100,-1.2750,47.5850
249.840,112.790,331.880,-47.5500,-0.8070,-1.2730,47.5730
240.360,112.790,331.880,-47.5340,-0.7980,-1.2730,47.5570
230.890,112.790,331.880,-47.5300,-0.8050,-1.2650,47.5560
221.420,112.790,331.880,-47.5290,-0.8000,-1.2740,47.5530
211.940,112.790,331.880,-47.5260,-0.7910,-1.2740,47.5500
202.470,112.790,331.880,-47.5190,-0.7870,-1.2740,47.5410
192.990,103.320,331.880,-47.5200,-0.7840,-1.2730,47.5430
202.470,103.320,331.880,-47.5230,-0.7750,-1.2720,47.5460
211.940,103.320,331.880,-47.5250,-0.7770,-1.2710,47.5480
221.420,103.320,331.880,-47.5200,-0.7930,-1.2670,47.5430
230.890,103.320,331.880,-47.5170,-0.7980,-1.2720,47.5410
240.360,103.320,331.880,-47.5170,-0.8030,-1.2730,47.5400
249.840,103.320,331.880,-47.5220,-0.8090,-1.2760,47.5470
259.310,103.320,331.880,-47.5310,-0.8140,-1.2770,47.5560
268.780,103.320,331.880,-47.5410,-0.8180,-1.2760,47.5630
278.260,103.320,331.880,-47.5470,-0.8140,-1.2840,47.5730
287.730,103.320,331.880,-47.5610,-0.8160,-1.2810,47.5830
297.210,103.320,331.880,-47.5720,-0.8100,-1.2860,47.5970
297.210,93.840,331.880,-47.5920,-0.8120,-1.2880,47.6160
287.730,93.840,331.880,-47.5960,-0.8180,-1.2900,47.6180
278.260,93.840,331.880,-47.5840,-0.8170,-1.2900,47.6080
268.780,93.840,331.880,-47.5630,-0.8260,-1.2940,47.5930
259.310,93.840,331.880,-47.5560,-0.8250,-1.2890,47.5770
249.840,93.840,331.880,-47.5420,-0.8200,-1.2890,47.5670
240.360,93.840,331.880,-47.5320,-0.8250,-1.2820,47.5560
230.890,93.840,331.880,-47.5240,-0.8200,-1.2780,47.5490
221.420,93.840,331.880,-47.5210,-0.8160,-1.2780,47.5470
211.940,93.840,331.880,-47.5110,-0.8130,-1.2710,47.5370
211.940,84.370,331.880,-47.5190,-0.8010,-1.2730,47.5420
221.420,84.370,331.880,-47.5090,-0.8030,-1.2680,47.5360
230.890,84.370,331.880,-47.5100,-0.8170,-1.2700,47.5310
240.360,84.370,331.880,-47.5100,-0.8190,-1.2740,47.5340
249.840,84.370,331.880,-47.5120,-0.8320,-1.2820,47.5360
259.310,84.370,331.880,-47.5180,-0.8280,-1.2850,47.5420
268.780,84.370,331.880,-47.5300,-0.8340,-1.2910,47.5570
278.260,84.370,331.880,-47.5400,-0.8390,-1.3000,47.5640
268.780,74.890,331.880,-47.5480,-0.8360,-1.3010,47.5700
259.310,74.890,331.880,-47.5410,-0.8400,-1.3050,47.5660
249.840,74.890,331.880,-47.5270,-0.8410,-1.2990,47.5560
240.360,74.890,331.880,-47.5190,-0.8500,-1.2870,47.5420
268.780,74.890,341.350,-47.5090,-0.8380,-1.2880,47.5350
259.310,74.890,341.350,-47.5120,-0.8470,-1.2980,47.5370
249.840,74.890,341.350,-47.5380,-0.8620,-1.3170,47.5640
240.360,74.890,341.350,-47.5200,-0.8530,-1.3070,47.5500
211.940,84.370,341.350,-47.5090,-0.8520,-1.2990,47.5330
221.420,84.370,341.350,-47.5050,-0.8400,-1.2900,47.5300
230.890,84.370,341.350,-47.5050,-0.8150,-1.2800,47.5280
240.360,84.370,341.350,-47.5020,-0.8210,-1.2840,47.5270
249.840,84.370,341.350,-47.5040,-0.8310,-1.2920,47.5290
259.310,84.370,341.350,-47.5080,-0.8320,-1.2980,47.5330
268.780,84.370,341.350,-47.5240,-0.8420,-1.3030,47.5480
278.260,84.370,341.350,-47.5330,-0.8440,-1.3090,47.5560
297.210,93.840,341.350,-47.5510,-0.8450,-1.3190,47.5750
287.730,93.840,341.350,-47.5640,-0.8380,-1.3190,47.5890
278.260,93.840,341.350,-47.5940,-0.8280,-1.3050,47.6170
268.780,93.840,341.350,-47.5730,-0.8340,-1.3080,47.6010
259.310,93.840,341.350,-47.5580,-0.8330,-1.3110,47.5830
249.840,93.840,341.350,-47.5440,-0.8360,-1.3040,47.5690
240.360,93.840,341.350,-47.5310,-0.8320,-1.2970,47.5560
230.890,93.840,341.350,-47.5240,-0.8300,-1.2950,47.5510
221.420,93.840,341.350,-47.5100,-0.8260,-1.2890,47.5380
211.940,93.840,341.350,-47.5110,-0.8180,-1.2880,47.5330
202.470,103.320,341.350,-47.5050,-0.8110,-1.2850,47.5290
211.940,103.320,341.350,-47.5060,-0.7930,-1.2890,47.5300
221.420,103.320,341.350,-47.5110,-0.7840,-1.2850,47.5330
230.890,103.320,341.350,-47.5100,-0.8020,-1.2880,47.5350
240.360,103.320,341.350,-47.5140,-0.8120,-1.2870,47.5380
249.840,103.320,341.350,-47.5150,-0.8190,-1.2900,47.5360
259.310,103.320,341.350,-47.5280,-0.8210,-1.2910,47.5530
268.780,103.320,341.350,-47.5360,-0.8260,-1.2960,47.5610
278.260,103.320,341.350,-47.5490,-0.8210,-1.3050,47.5720
287.730,103.320,341.350,-47.5540,-0.8280,-1.2990,47.5790
306.680,112.790,341.350,-47.5770,-0.8170,-1.3060,47.6010
297.210,112.790,341.350,-47.5900,-0.8180,-1.3010,47.6120
287.730,112.790,341.350,-47.6070,-0.8090,-1.2920,47.6330
278.260,112.790,341.350,-47.5900,-0.8120,-1.2880,47.6140
268.780,112.790,341.350,-47.5800,-0.8110,-1.2880,47.6030
259.310,112.790,341.350,-47.5630,-0.8140,-1.2940,47.5870
249.840,112.790,341.350,-47.5510,-0.8090,-1.2890,47.5720
240.360,112.790,341.350,-47.5350,-0.8100,-1.2880,47.5590
230.890,112.790,341.350,-47.5210,-0.8100,-1.2810,47.5460
221.420,112.790,341.350,-47.5210,-0.8040,-1.2850,47.5460
211.940,112.790,341.350,-47.5150,-0.7950,-1.2860,47.5420
